"groupId","catalogId","status","reviewAction","candidateCount","profileCount","profiles","providers","confidenceLevels","highestReviewConfidenceScore","deferredFromNextBatch","makam","form","usul","title","composer","priorityGroup","decisionReason","decisionReviewedAt","decisionReviewedBy"
"hicaz--sarki--nimsofyan--ayrilik_atesten--fahri_kayahan:review-group","hicaz--sarki--nimsofyan--ayrilik_atesten--fahri_kayahan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Nimsofyan","Ayrilik Atesten","Fahri Kayahan","pdf-and-musicxml","","",""
"hicaz--sarki--nimsofyan--cok_yasa--muhlis_sabahaddin_ezgi:review-group","hicaz--sarki--nimsofyan--cok_yasa--muhlis_sabahaddin_ezgi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Nimsofyan","Cok Yasa","Muhlis Sabahaddin Ezgi","pdf-and-musicxml","","",""
"hicaz--sarki--nimsofyan--gonul_penceresinden--muzaffer_ilkar:review-group","hicaz--sarki--nimsofyan--gonul_penceresinden--muzaffer_ilkar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Nimsofyan","Gonul Penceresinden","Muzaffer İlkar","pdf-and-musicxml","","",""
"hicaz--sarki--nimsofyan--mahmur_bakisli--zeki_duygulu:review-group","hicaz--sarki--nimsofyan--mahmur_bakisli--zeki_duygulu","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Nimsofyan","Mahmur Bakisli","Zeki Duygulu","pdf-and-musicxml","","",""
"hicaz--sarki--nimsofyan--sari_kurdelem--fahri_kayahan:review-group","hicaz--sarki--nimsofyan--sari_kurdelem--fahri_kayahan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Nimsofyan","Sari Kurdelem","Fahri Kayahan","pdf-and-musicxml","","",""
"hicaz--sarki--raksaksagi--benim_yarim--sadettin_kaynak:review-group","hicaz--sarki--raksaksagi--benim_yarim--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Raksaksagi","Benim Yarim","Sadettin Kaynak","pdf-and-musicxml","","",""
"hicaz--sarki--semai--bulbulun_cilesi--yusuf_nalkesen:review-group","hicaz--sarki--semai--bulbulun_cilesi--yusuf_nalkesen","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Bulbulun Cilesi","Yusuf Nalkesen","pdf-and-musicxml","","",""
"hicaz--sarki--semai--degdi_saclarima--bekirof:review-group","hicaz--sarki--semai--degdi_saclarima--bekirof","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Degdi Saclarima","Bekirof","pdf-and-musicxml","","",""
"hicaz--sarki--semai--golgesinde_mevsimler--yusuf_nalkesen:review-group","hicaz--sarki--semai--golgesinde_mevsimler--yusuf_nalkesen","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Golgesinde Mevsimler","Yusuf Nalkesen","pdf-and-musicxml","","",""
"hicaz--sarki--semai--hastayim_yalnizim--lemi_atli:review-group","hicaz--sarki--semai--hastayim_yalnizim--lemi_atli","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Hastayim Yalnizim","Lemi Atli","pdf-and-musicxml","","",""
"hicaz--sarki--semai--sana_dun--munir_nurettin_selcuk:review-group","hicaz--sarki--semai--sana_dun--munir_nurettin_selcuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Sana Dun","Munir Nurettin Selcuk","pdf-and-musicxml","","",""
"hicaz--sarki--semai--sevgimizin_askimizin--sadettin_oktenay:review-group","hicaz--sarki--semai--sevgimizin_askimizin--sadettin_oktenay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Sevgimizin Askimizin","Sadettin Oktenay","pdf-and-musicxml","","",""
"hicaz--sarki--semai--sirma_sacli--misirli_udi_ibrahim_efendi:review-group","hicaz--sarki--semai--sirma_sacli--misirli_udi_ibrahim_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Sirma Sacli","Misirli Udi İbrahim Efendi","pdf-and-musicxml","","",""
"hicaz--sarki--semai--tadi_yok--muzaffer_ilkar:review-group","hicaz--sarki--semai--tadi_yok--muzaffer_ilkar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Semai","Tadi Yok","Muzaffer İlkar","pdf-and-musicxml","","",""
"hicaz--sarki--senginsemai--agyar_ile--bimen_sen:review-group","hicaz--sarki--senginsemai--agyar_ile--bimen_sen","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Senginsemai","Agyar İle","Bimen Sen","pdf-and-musicxml","","",""
"hicaz--sarki--senginsemai--hep_saye-i--tanburi_cemil_bey:review-group","hicaz--sarki--senginsemai--hep_saye-i--tanburi_cemil_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Senginsemai","Hep Saye İ","Tanburi Cemil Bey","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--adalardan_bir--yesari_asim_arsoy:review-group","hicaz--sarki--sofyan--adalardan_bir--yesari_asim_arsoy","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Adalardan Bir","Yesari Asim Arsoy","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--al_goncayi--yesari_asim_arsoy:review-group","hicaz--sarki--sofyan--al_goncayi--yesari_asim_arsoy","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Al Goncayi","Yesari Asim Arsoy","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--enginde_yavas--sadettin_kaynak:review-group","hicaz--sarki--sofyan--enginde_yavas--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Enginde Yavas","Sadettin Kaynak","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--ey_dil--haci_arif_bey:review-group","hicaz--sarki--sofyan--ey_dil--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Ey Dil","Haci Arif Bey","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--gul_acarken--nihal_erkutun:review-group","hicaz--sarki--sofyan--gul_acarken--nihal_erkutun","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Gul Acarken","Nihal Erkutun","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--kanaryam_guzel--mustafa_nafiz_irmak:review-group","hicaz--sarki--sofyan--kanaryam_guzel--mustafa_nafiz_irmak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Kanaryam Guzel","Mustafa Nafiz İrmak","pdf-and-musicxml","","",""
"hicaz--sarki--sofyan--seninle_bir--yusuf_nalkesen:review-group","hicaz--sarki--sofyan--seninle_bir--yusuf_nalkesen","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Sofyan","Seninle Bir","Yusuf Nalkesen","pdf-and-musicxml","","",""
"hicaz--sarki--turkaksagi--ey_cerhi_sitemger--medeni_aziz_efendi:review-group","hicaz--sarki--turkaksagi--ey_cerhi_sitemger--medeni_aziz_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Turkaksagi","Ey Cerhi Sitemger","Medeni Aziz Efendi","pdf-and-musicxml","","",""
"hicaz--sarki--yuruksemai--bilmem_kac--munir_nurettin_selcuk:review-group","hicaz--sarki--yuruksemai--bilmem_kac--munir_nurettin_selcuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Yuruksemai","Bilmem Kac","Munir Nurettin Selcuk","pdf-and-musicxml","","",""
"hicaz--sarki--yuruksemai--gittin_de_biraktin--munir_nurettin_selcuk:review-group","hicaz--sarki--yuruksemai--gittin_de_biraktin--munir_nurettin_selcuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Yuruksemai","Gittin De Biraktin","Munir Nurettin Selcuk","pdf-and-musicxml","","",""
"hicaz--sarki--yuruksemai--ulfet_etsem--sevki_bey:review-group","hicaz--sarki--yuruksemai--ulfet_etsem--sevki_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Sarki","Yuruksemai","Ulfet Etsem","Sevki Bey","pdf-and-musicxml","","",""
"hicaz--seyir--duyek--1--erol_bingol:review-group","hicaz--seyir--duyek--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Seyir","Duyek","1","Erol Bingol","pdf-and-musicxml","","",""
"hicaz--seyir--duyek--1--ismail_hakki_ozkan:review-group","hicaz--seyir--duyek--1--ismail_hakki_ozkan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Seyir","Duyek","1","İsmail Hakki Ozkan","pdf-and-musicxml","","",""
"hicaz--seyir--duyek--1--sefik_gurmeric:review-group","hicaz--seyir--duyek--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Seyir","Duyek","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"hicaz--seyir--semai--1--rauf_yekta:review-group","hicaz--seyir--semai--1--rauf_yekta","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Seyir","Semai","1","Rauf Yekta","pdf-and-musicxml","","",""
"hicaz--turku--aksak--el_zanneder--urfa:review-group","hicaz--turku--aksak--el_zanneder--urfa","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Aksak","El Zanneder","Urfa","pdf-and-musicxml","","",""
"hicaz--turku--aksak--ote_yakaya--kutahya:review-group","hicaz--turku--aksak--ote_yakaya--kutahya","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Aksak","Ote Yakaya","Kutahya","pdf-and-musicxml","","",""
"hicaz--turku--curcuna--hishisi_hancer--gaziantep:review-group","hicaz--turku--curcuna--hishisi_hancer--gaziantep","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Curcuna","Hishisi Hancer","Gaziantep","pdf-and-musicxml","","",""
"hicaz--turku--devrihindi--cayelinden_oteye--rize:review-group","hicaz--turku--devrihindi--cayelinden_oteye--rize","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Devrihindi","Cayelinden Oteye","Rize","pdf-and-musicxml","","",""
"hicaz--turku--duyek--garip_bir--bakir_yurtsever:review-group","hicaz--turku--duyek--garip_bir--bakir_yurtsever","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Duyek","Garip Bir","Bakir Yurtsever","pdf-and-musicxml","","",""
"hicaz--turku--duyek--yollarina_gul--sadettin_kaynak:review-group","hicaz--turku--duyek--yollarina_gul--sadettin_kaynak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Duyek","Yollarina Gul","Sadettin Kaynak","pdf-and-musicxml","","",""
"hicaz--turku--evfer--horozumun_tuyleri--istanbul:review-group","hicaz--turku--evfer--horozumun_tuyleri--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Evfer","Horozumun Tuyleri","İstanbul","pdf-and-musicxml","","",""
"hicaz--turku--evfer--suruverin_cezveler--istanbul:review-group","hicaz--turku--evfer--suruverin_cezveler--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Evfer","Suruverin Cezveler","İstanbul","pdf-and-musicxml","","",""
"hicaz--turku--musemmen_ii--zuluf_dokulmus_yuze--kirsehir:review-group","hicaz--turku--musemmen_ii--zuluf_dokulmus_yuze--kirsehir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Musemmen İi","Zuluf Dokulmus Yuze","Kirsehir","pdf-and-musicxml","","",""
"hicaz--turku--nimsofyan--bahcelerde_mor--istanbul:review-group","hicaz--turku--nimsofyan--bahcelerde_mor--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Nimsofyan","Bahcelerde Mor","İstanbul","pdf-and-musicxml","","",""
"hicaz--turku--nimsofyan--dane_dane--kirsehir:review-group","hicaz--turku--nimsofyan--dane_dane--kirsehir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Nimsofyan","Dane Dane","Kirsehir","pdf-and-musicxml","","",""
"hicaz--turku--nimsofyan--seni_sevdim--istanbul:review-group","hicaz--turku--nimsofyan--seni_sevdim--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Nimsofyan","Seni Sevdim","İstanbul","pdf-and-musicxml","","",""
"hicaz--turku--raksaksagi--arabaci--istanbul:review-group","hicaz--turku--raksaksagi--arabaci--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Raksaksagi","Arabaci","İstanbul","pdf-and-musicxml","","",""
"hicaz--turku--raksaksagi--entarisi_ala--istanbul:review-group","hicaz--turku--raksaksagi--entarisi_ala--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Raksaksagi","Entarisi Ala","İstanbul","pdf-and-musicxml","","",""
"hicaz--turku--semai--gurbette_omrum--atinc_emnalar:review-group","hicaz--turku--semai--gurbette_omrum--atinc_emnalar","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Semai","Gurbette Omrum","Atinc Emnalar","pdf-and-musicxml","","",""
"hicaz--turku--sofyan--bahce_duvarini--neset_ertas:review-group","hicaz--turku--sofyan--bahce_duvarini--neset_ertas","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Sofyan","Bahce Duvarini","Neset Ertas","pdf-and-musicxml","","",""
"hicaz--turku--sofyan--cadir_alti--gaziantep:review-group","hicaz--turku--sofyan--cadir_alti--gaziantep","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Hicaz","Turku","Sofyan","Cadir Alti","Gaziantep","pdf-and-musicxml","","",""
